"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","YEAR","MONTH","DAY","SUB"
"42","CCI",3,17,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"43","CCI",3,18,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"44","CCI",3,19,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"45","CCI",3,20,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"46","CCI",3,21,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"47","CCI",3,22,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"48","CCI",3,23,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"49","CCI",3,24,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"50","CCI",3,25,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"51","CCI",3,26,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,5,29,1
"52","CCI",3,27,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"53","CCI",3,28,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"54","CCI",3,29,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"55","CCI",3,30,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"56","CCI",3,31,"F",110,28.4630312197507,37.8561194015034,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"57","CCI",3,32,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"58","CCI",3,33,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"59","CCI",3,34,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"60","CCI",3,35,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"61","CCI",3,36,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"62","CCI",3,37,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"63","CCI",3,38,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","REEL TIME",525931,NA,0,2016,5,29,1
"64","CCI",3,39,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"65","CCI",3,40,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"66","CCI",3,41,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"67","CCI",3,42,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"68","CCI",3,43,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"69","CCI",3,44,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"70","CCI",3,45,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"71","CCI",3,46,"F",105,24.4806067874466,32.5594546277194,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"72","CCI",3,47,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"73","CCI",3,48,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"74","CCI",3,49,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"75","CCI",3,50,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","REDEEMER",525931,NA,0,2016,5,29,1
"76","CCI",4,1,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"77","CCI",4,2,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"78","CCI",4,3,"M",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"79","CCI",4,4,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"80","CCI",4,5,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"81","CCI",4,6,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"82","CCI",4,7,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"83","CCI",4,8,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"84","CCI",4,9,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"85","CCI",4,10,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,1,1
"86","CCI",4,11,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"87","CCI",4,12,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"88","CCI",4,13,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"89","CCI",4,14,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"90","CCI",4,15,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"91","CCI",4,16,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"92","CCI",4,17,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"93","CCI",4,18,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P2",515938,NA,0,2016,6,1,1
"94","CCI",5,1,"F",122,39.8083979910079,52.9455719559642,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"95","CCI",5,2,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"96","CCI",5,3,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"97","CCI",5,4,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"98","CCI",5,5,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"99","CCI",5,6,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"100","CCI",5,7,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"101","CCI",5,8,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"102","CCI",5,9,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"103","CCI",5,10,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,2,2
"104","CCI",5,11,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"105","CCI",5,12,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"106","CCI",5,13,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"107","CCI",5,14,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"108","CCI",5,15,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"109","CCI",5,16,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"110","CCI",5,17,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"111","CCI",5,18,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P2",515937,NA,0,2016,6,2,2
"112","CCI",6,1,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"113","CCI",6,2,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"114","CCI",6,3,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"115","CCI",6,4,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"116","CCI",6,5,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"117","CCI",6,6,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"118","CCI",6,7,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"119","CCI",6,8,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",515937,NA,0,2016,6,7,2
"120","CCI",7,1,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"121","CCI",7,2,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"122","CCI",7,3,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"123","CCI",7,4,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"124","CCI",7,5,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"125","CCI",7,6,"F",163,101.778650339857,135.366634356073,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"126","CCI",7,7,"F",167,110.095664170898,146.428346870844,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"127","CCI",7,8,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"128","CCI",7,9,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"129","CCI",7,10,"F",107,26.0238944567846,34.6120428369748,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"130","CCI",7,11,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"131","CCI",7,12,"F",123,40.8753430279002,54.364619646268,NA,NA,NA,"","Charter","GREATLANDER",525931,NA,0,2016,6,11,2
"132","CCI",8,1,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"133","CCI",8,2,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"134","CCI",8,3,"F",113,31.0558203756211,41.3045552026575,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"135","CCI",8,4,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"136","CCI",8,5,"F",116,33.8074749051989,44.9642835576298,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"137","CCI",8,6,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"138","CCI",8,7,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"139","CCI",8,8,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"140","CCI",8,9,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","NSC 2",525931,NA,0,2016,6,13,1
"141","CCI",8,10,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"142","CCI",8,11,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"143","CCI",8,12,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"144","CCI",8,13,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"145","CCI",8,14,"F",107,26.0238944567846,34.6120428369748,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"146","CCI",8,15,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"147","CCI",8,16,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","CAPTURE",525931,NA,0,2016,6,13,1
"148","CCI",8,17,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P1",515938,NA,0,2016,6,13,1
"149","CCI",8,18,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Private","P1",515938,NA,0,2016,6,13,1
"150","CCI",8,19,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P1",515938,NA,0,2016,6,13,1
"151","CCI",8,20,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",515938,NA,0,2016,6,13,1
"152","CCI",8,21,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",515938,NA,0,2016,6,13,1
"153","CCI",8,22,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"154","CCI",8,23,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"155","CCI",8,24,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"156","CCI",8,25,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"157","CCI",8,26,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"158","CCI",8,27,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"159","CCI",8,28,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"160","CCI",8,29,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,13,1
"161","CCI",9,1,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",515939,NA,0,2016,6,15,2
"162","CCI",9,2,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",515939,NA,0,2016,6,15,2
"163","CCI",9,3,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",515939,NA,0,2016,6,15,2
"164","CCI",9,4,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P1",515939,NA,0,2016,6,15,2
"165","CCI",9,5,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",515939,NA,0,2016,6,15,2
"166","CCI",9,6,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",515939,NA,0,2016,6,15,2
"167","CCI",9,7,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"168","CCI",9,8,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"169","CCI",9,9,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"170","CCI",9,10,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"171","CCI",9,11,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"172","CCI",9,12,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"173","CCI",9,13,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"174","CCI",9,14,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"175","CCI",9,15,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"176","CCI",9,16,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P2",525931,NA,0,2016,6,15,2
"177","CCI",10,1,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,16,2
"178","CCI",10,2,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,16,2
"179","CCI",10,3,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,16,2
"180","CCI",10,4,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,16,2
"181","CCI",10,5,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,16,2
"182","CCI",10,6,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,16,2
"183","CCI",11,1,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"184","CCI",11,2,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"185","CCI",11,3,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"186","CCI",11,4,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"187","CCI",11,5,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"188","CCI",11,6,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"189","CCI",11,7,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"190","CCI",11,8,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"191","CCI",11,9,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"192","CCI",11,10,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",525931,NA,0,2016,6,22,1
"193","CCI",12,1,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,6,23,1
"194","CCI",12,2,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,6,23,1
"195","CCI",12,3,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,6,23,1
"196","CCI",12,4,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,6,23,1
"197","CCI",12,5,"F",122,39.8083979910079,52.9455719559642,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,6,23,1
"198","CCI",12,6,"F",123,40.8753430279002,54.364619646268,NA,NA,NA,"","Charter","ALASKA SPIRIT",525931,NA,0,2016,6,23,1
